Title;MAL Id;Type;Episode Duration;Studios;Source Type;Genres;Themes;Rating;Popularity;Score
27783;Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita;42855;ONA;2 min. per ep.;['AQUA ARIS'];Web;['Boys Love', 'Fantasy'];N\A; PG-13 - Teens 13 or older  ;10333;5.85
35036;Shounen to Sakura;31321;OVA;25 min.;['Toei Animation'];Picture;N\A;N\A; G - All Ages  ;13360;5.66
21518;Shikabane Hime: Puchitto;7108;Special;3 min.;['Gainax'];Manga;N\A;N\A; PG-13 - Teens 13 or older  ;7498;6.14
11377;Fushigi na Somera-chan;30746;TV;3 min. per ep.;['Seven'];4-koma;['Comedy', 'Slice of Life'];N\A; PG-13 - Teens 13 or older  ;4989;5.87
32657;Around;19233;Movie;3 min.;['add some'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;11058;5.7
4188;Hello Kitty no Ou-sama no Mimi wa Roba no Mimi;22491;OVA;10 min.;['add some'];Unknown;N\A;N\A; G - All Ages  ;14115;5.89
33465;Uchuu no Senshi;2516;OVA;25 min. per ep.;['Sunrise'];Book;N\A;['Mecha', 'Military', 'Space']; R - 17+ (violence & profanity)  ;7003;6.18
24379;Hengen Taima Yakou Karura Mau! Sendai Kokeshi Enka;2073;OVA;30 min. per ep.;['add some'];Manga;N\A;N\A; R - 17+ (violence & profanity)  ;11783;6.17
32751;Yonhyaku-nijuu Renpai Girl;17871;ONA;2 min.;['Trigger'];Light;['Comedy', 'Romance'];N\A; PG-13 - Teens 13 or older  ;6988;5.76
10333;Accel World: Acchel World.;13859;Special;3 min. per ep.;['J.C.Staff'];4-koma;['Comedy', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;2923;6.19
14100;Angelique: Shiroi Tsubasa no Memoire;2536;OVA;30 min. per ep.;['Yumeta Company'];Game;['Drama', 'Fantasy', 'Romance', 'Sci-Fi'];N\A; PG - Children  ;8553;5.85
11258;Rokudenashi Blues 1993;9078;Movie;1 hr. 24 min.;['Toei Animation'];Unknown;['Action', 'Comedy', 'Drama', 'Sports'];N\A; R - 17+ (violence & profanity)  ;11277;6.21
13630;Flying Luna Clipper;39020;OVA;55 min.;['add some'];Original;['Avant Garde', 'Comedy', 'Ecchi'];['Music', 'Parody', 'Psychological']; G - All Ages  ;11066;5.76
27024;Eun-sil-i;30193;Movie;1 hr. 2 min.;['add some'];Unknown;N\A;N\A; R - 17+ (violence & profanity)  ;13449;5.83
22426;Beast Wars Second Chou Seimeitai Transformers: Lio Convoy Kiki Ippatsu! Movie;5289;Movie;46 min.;['add some'];Unknown;['Action', 'Adventure', 'Sci-Fi'];['Mecha', 'Space']; PG-13 - Teens 13 or older  ;10767;6.08
16630;Ba La La Xiao Mo Xian: Caihong Xin Shi;30519;TV;24 min. per ep.;['Alpha Animation'];Unknown;N\A;N\A; G - All Ages  ;10687;5.96
7015;School Days: Valentine Days;3759;OVA;19 min.;['TNK'];Visual;['Comedy', 'Romance'];N\A; PG-13 - Teens 13 or older  ;2556;5.84
3128;Cyborg 009;6872;Movie;1 hr. 5 min.;['Toei Animation'];Manga;['Action', 'Adventure', 'Drama', 'Sci-Fi'];N\A; G - All Ages  ;8582;6.05
37624;Guomin Laogong Dai Huijia;34602;ONA;11 min. per ep.;['B.CMAY PICTURES'];Novel;['Drama', 'Romance'];N\A; PG-13 - Teens 13 or older  ;4187;6.04
4479;Majuu Sensen;9043;OVA;47 min. per ep.;['add some'];Unknown;['Action', 'Fantasy'];N\A; R+ - Mild Nudity  ;10765;5.78
31338;Ayane-chan High Kick!;2183;OVA;27 min. per ep.;['Rikuentai', 'Nikkatsu'];Original;['Comedy', 'Sports'];N\A; PG-13 - Teens 13 or older  ;7281;5.82
10768;Wakakusa Monogatari;4991;Special;1 hr. 8 min.;['Toei Animation'];Novel;N\A;N\A; G - All Ages  ;11285;6.07
5285;Taisei Kensetsu: Shin Doha Kokusai Kuukou;13691;Special;30 sec.;['add some'];Original;N\A;N\A; G - All Ages  ;8169;5.89
22103;Dai Yamato Zero-gou;7122;OVA;45 min. per ep.;['JCF'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;10680;5.7
38728;Macross 25th Anniversary: All That VF Macross Zero Version;5164;ONA;2 min.;['add some'];Unknown;['Action', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;8485;6.21
11308;Shibai Taroka;18683;OVA;52 min. per ep.;['add some'];Unknown;['Action', 'Comedy', 'Romance'];N\A; PG-13 - Teens 13 or older  ;12763;5.97
31818;Jankenman;7405;TV;25 min. per ep.;['add some'];Unknown;N\A;N\A; PG - Children  ;12441;6.13
39711;Hitotsubu ni Kawaranu Ai wo Komete;18953;ONA;2 min.;['Studio 4°C'];Unknown;N\A;N\A; G - All Ages  ;9088;5.99
33236;Dr. Slump: Arale-chan Specials;28369;Special;24 min. per ep.;['Toei Animation'];Manga;['Comedy', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;11848;5.71
40940;Susume! Godzilland;34813;OVA;25 min. per ep.;['add some'];Unknown;N\A;N\A; PG - Children  ;14122;6.01
19714;Kuroi Kikori to Shiroi Kikori;7532;Movie;16 min.;['add some'];Original;N\A;N\A; G - All Ages  ;12253;6.12
11547;Arata Kangatari Picture Drama;19447;Special;13 min. per ep.;['Satelight'];Manga;N\A;N\A; PG-13 - Teens 13 or older  ;9270;5.7
1960;Amefuri Kozou;6462;OVA;24 min.;['Tezuka Productions'];Manga;['Fantasy', 'Supernatural'];N\A; G - All Ages  ;10222;6.15
7975;Onikirimaru;3913;OVA;29 min. per ep.;['OLM', 'Pastel'];Unknown;N\A;['Demons', 'Martial Arts']; R - 17+ (violence & profanity)  ;8833;6.2
13503;Moldiver;571;OVA;29 min. per ep.;['AIC'];Original;['Action', 'Romance', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;8309;6.03
41700;Penguin no Mondai;4331;TV;10 min. per ep.;['Shogakukan Music & Digital Entertainment'];Manga;N\A;N\A; G - All Ages  ;12315;5.79
25374;Saint Seiya: Legend of Sanctuary;10687;Movie;1 hr. 32 min.;['Toei Animation'];Manga;['Adventure', 'Fantasy', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;3694;6.19
13688;Seikaisuru Kado: Ekwari;35603;Special;23 min.;['Toei Animation'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;7132;6.07
22918;Aratanari Fukaki Ao;15979;ONA;40 sec. per ep.;['Bones'];Original;['Comedy', 'Slice of Life'];N\A; PG-13 - Teens 13 or older  ;7068;6.04
15616;Seikima II Humane Society: Jinrui Ai ni Michita Shakai;8745;OVA;56 min.;['Production I.G', 'animate Film'];Original;['Action', 'Fantasy', 'Supernatural'];N\A; PG-13 - Teens 13 or older  ;12196;5.85
15542;Kaitou Tenshi Twin Angel;3805;OVA;30 min. per ep.;['Nomad'];Game;N\A;N\A; PG-13 - Teens 13 or older  ;6835;6.01
16172;Ahiru no Ko;35410;Movie;14 min.;['add some'];Book;N\A;N\A; G - All Ages  ;13130;5.8
14944;Gegege no Kitarou: Obake Nighter;8156;Movie;30 min.;['Toei Animation'];Manga;['Sports', 'Supernatural'];N\A; G - All Ages  ;11890;6.1
31187;Hello Kitty: Ringo no Mori no Fantasy;11521;TV;7 min. per ep.;['Asahi Production'];Unknown;['Comedy', 'Fantasy'];N\A; PG - Children  ;12102;5.91
27676;Metropolis (2009);29765;Movie;4 min.;['add some'];Unknown;N\A;N\A; G - All Ages  ;11709;5.75
31045;Caligula (TV);36828;TV;23 min. per ep.;['Satelight'];Game;['Action', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;2080;6.01
3318;Futari no Joe;4298;OVA;28 min. per ep.;['Office AO'];Unknown;N\A;N\A; R - 17+ (violence & profanity)  ;10819;5.84
29805;2.43: Seiin Koukou Danshi Volley-bu;40679;TV;23 min. per ep.;['David Production'];Novel;['Drama', 'Slice of Life', 'Sports'];N\A; PG-13 - Teens 13 or older  ;1760;6.15
36180;Saikyou Robot Daiouja;4574;TV;24 min. per ep.;['Sunrise'];Original;['Action', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;12016;6.22
13304;Sengoku Musou: Sengoku Musou High School;30390;Special;30 sec. per ep.;['TYO Animations'];Game;N\A;['Samurai', 'School']; PG-13 - Teens 13 or older  ;10383;6.05
24851;Animegataris: Yuku Toshi, Kuru Toshi;37037;ONA;3 min.;['WAO World'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;11136;5.75
17466;Mahoutsukai Jiji;12755;ONA;6 min.;['add some'];Unknown;N\A;N\A; PG - Children  ;10153;6.0
41735;Blue Reflection Ray;47639;TV;24 min. per ep.;['J.C.Staff'];Game;N\A;N\A; PG-13 - Teens 13 or older  ;3829;5.78
13992;Hello Kitty no Stump Village;9770;TV;9 min. per ep.;['add some'];Unknown;N\A;N\A; G - All Ages  ;12026;6.06
24234;Cookin' Idol Ai! Mai! Main!;6119;TV;6 min. per ep.;['Studio Deen'];Original;['Comedy', 'Gourmet'];N\A; PG - Children  ;9820;6.19
24772;Majutsushi Orphen Hagure Tabi: Kimluck-hen;41573;TV;23 min. per ep.;['Studio Deen'];Light;['Action', 'Adventure', 'Drama', 'Fantasy'];N\A; PG-13 - Teens 13 or older  ;4070;6.15
16392;Magnerobo Ga-Keen;3932;TV;24 min. per ep.;['Toei Animation'];Original;['Action', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;11220;6.17
19855;Chogattai Majutsu Robot Ginguiser;8375;TV;25 min. per ep.;['Nippon Animation'];Unknown;['Adventure', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;11518;5.86
23955;Atagoal wa Neko no Mori;5503;Movie;1 hr. 20 min.;['add some'];Unknown;N\A;N\A; PG - Children  ;12188;5.89
6345;Moom;25541;Movie;13 min.;['Tonko House'];Picture;N\A;N\A; G - All Ages  ;13960;6.2
20786;Thermae Romae x TOTO Collaboration;18003;Special;3 min.;['DLE'];Unknown;N\A;N\A; PG-13 - Teens 13 or older  ;11887;6.06
21332;Mangchi;6695;Movie;1 hr. 12 min.;['add some'];Unknown;['Adventure', 'Comedy', 'Fantasy'];N\A; PG - Children  ;11176;5.98
20643;Future War 198X-nen;8584;Movie;2 hr. 5 min.;['Toei Animation', 'Studio World'];Unknown;N\A;N\A; PG-13 - Teens 13 or older  ;9655;5.98
27619;Shiguang Dailiren Special: Xiaoyao Sanren de Weituo;49652;ONA;16 min.;['Studio LAN'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;9274;5.81
14493;Akane Maniax;281;OVA;27 min. per ep.;['Silver'];Visual;['Comedy', 'Romance'];N\A; PG-13 - Teens 13 or older  ;4300;5.73
9517;Gegege no Kitarou: Kitarou no Yuurei Densha;8493;Movie;13 min.;['Toei Animation'];Unknown;['Adventure', 'Supernatural'];['Demons', 'Super Power']; G - All Ages  ;12238;5.79
14250;Hoshi Neko Fullhouse;5927;OVA;30 min. per ep.;['Artland'];Original;['Comedy', 'Romance', 'Sci-Fi'];N\A; R+ - Mild Nudity  ;11300;5.77
27154;Chibi Kero: Kerobouru no Himitsu!?;5449;Special;17 min.;['Sunrise'];Unknown;N\A;N\A; G - All Ages  ;10807;6.16
2957;Saga-ken wo Meguru Animation;32397;Movie;12 min. per ep.;['Seven Arcs', 'Seven Arcs Pictures'];Original;N\A;N\A; G - All Ages  ;9810;6.03
10408;Tiger & Bunny: Too Many Cooks Spoil the Broth.;30537;Special;17 min.;['add some'];Original;['Action', 'Comedy', 'Mystery'];N\A; PG-13 - Teens 13 or older  ;8705;6.12
25087;Lunn wa Kaze no Naka;14247;OVA;24 min.;['Tezuka Productions'];Manga;['Drama', 'Romance'];N\A; PG-13 - Teens 13 or older  ;10968;5.96
10773;Sword Art Online: Sword Art Offline;16099;Special;11 min. per ep.;['A-1 Pictures'];Light;N\A;N\A; PG-13 - Teens 13 or older  ;1876;6.15
36489;Tactical Roar Special;1790;Special;10 min.;['add some'];Unknown;['Action', 'Comedy', 'Romance', 'Sci-Fi', 'Ecchi'];N\A; PG-13 - Teens 13 or older  ;9967;5.82
22455;Imawa no Kuni no Alice;32548;ONA;30 sec.;['Production I.G'];Manga;N\A;N\A; PG-13 - Teens 13 or older  ;7598;6.07
19465;Chou Supercar Gattiger;9881;TV;25 min. per ep.;['add some'];Unknown;['Action', 'Sci-Fi'];N\A; G - All Ages  ;12739;6.08
10659;Piace: Watashi no Italian;33447;TV;4 min. per ep.;['Zero-G'];Web;['Comedy', 'Gourmet', 'Slice of Life'];N\A; PG-13 - Teens 13 or older  ;4615;5.87
21300;Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!!;10217;TV;24 min. per ep.;['J.C.Staff'];Game;N\A;N\A; PG-13 - Teens 13 or older  ;5973;6.06
35277;Kabatotto;3683;TV;5 min. per ep.;['Tatsunoko Production'];Unknown;N\A;N\A; G - All Ages  ;12678;5.92
35821;Chou Yuu Sekai: Being the Reality;34675;ONA;13 min. per ep.;['Asahi Production', 'Success Corp.'];Web;['Action', 'Adventure', 'Fantasy', 'Romance'];N\A; PG-13 - Teens 13 or older  ;4506;6.15
18998;Keifuku-san;36156;ONA;5 min.;['Yaoyorozu'];Original;N\A;N\A; G - All Ages  ;8893;5.89
17200;Kaiketsu Zorori: Mahoutsukai no Deshi/Dai Kaizoku no Takara Sagashi;6965;Movie;53 min.;['add some'];Unknown;['Adventure', 'Comedy'];N\A; G - All Ages  ;13300;6.12
24513;Kingsglaive: FFXV Fan Kansha Tokubetsu Movie;34678;ONA;1 min.;['add some'];Game;N\A;N\A; G - All Ages  ;10003;5.88
26182;Makasete Iruka!;2791;OVA;24 min.;['CoMix Wave Films'];Manga;['Action', 'Comedy'];N\A; G - All Ages  ;10047;6.16
10826;Hatsune Miku x Tetsuya Nomura;28439;Special;54 sec.;['add some'];Unknown;N\A;N\A; G - All Ages  ;8284;5.69
36632;Shuten Douji;1227;OVA;50 min. per ep.;['Studio Signal'];Manga;['Horror', 'Sci-Fi', 'Supernatural'];['Demons', 'Historical', 'Space']; R+ - Mild Nudity  ;8646;5.7
20837;Little El Cid no Bouken;5600;TV;25 min. per ep.;['Nippon Animation'];Original;N\A;N\A; G - All Ages  ;12593;6.22
1381;Dream;41135;ONA;6 min.;['Toei Animation'];Original;['Adventure', 'Fantasy'];N\A; G - All Ages  ;13340;5.85
40897;High School! Kimengumi (Movie);5956;Movie;50 min.;['add some'];Manga;['Comedy', 'Romance'];['Parody', 'School']; PG - Children  ;12149;6.02
28842;Lovely Movie: Itoshi no Muco Season 2;23901;TV;2 min. per ep.;['Doga Kobo'];Manga;N\A;N\A; PG - Children  ;11935;6.15
20235;Asako Get You!!;16319;OVA;3 min. per ep.;['SILVER LINK.'];Unknown;['Comedy', 'Romance', 'Slice of Life'];N\A; PG-13 - Teens 13 or older  ;7901;5.73
19149;Kirara;2526;OVA;39 min.;['add some'];Manga;['Comedy', 'Romance', 'Slice of Life', 'Supernatural', 'Ecchi'];N\A; R+ - Mild Nudity  ;7848;6.09
961;Kizuna (ONA);34120;ONA;3 min.;['add some'];Original;N\A;N\A; G - All Ages  ;13719;5.72
16734;Shin Minashigo Hutch;8139;TV;25 min. per ep.;['Tatsunoko Production'];Unknown;['Adventure', 'Comedy', 'Drama'];N\A; G - All Ages  ;12155;6.22
40607;Choboraunyopomi Gekijou Dai San Maku Ai Mai Mii: Surgical Friends;34295;TV;3 min. per ep.;['Seven'];4-koma;['Comedy', 'Slice of Life'];N\A; PG-13 - Teens 13 or older  ;5591;6.08
12139;Jinzou Konchuu Kabutoborg VxV;17291;TV;24 min. per ep.;['add some'];Unknown;['Action', 'Comedy', 'Fantasy'];N\A; G - All Ages  ;12387;6.14
25449;All-Free kono Natsu Ichioshi Monogatari Campaign Kokuchi Douga;33903;ONA;42 sec. per ep.;['add some'];Original;N\A;N\A; G - All Ages  ;9482;5.81
20151;Maze☆Bakunetsu Jikuu;1162;OVA;30 min. per ep.;['J.C.Staff'];Manga;['Adventure', 'Comedy', 'Fantasy'];N\A; R+ - Mild Nudity  ;8510;6.05
9845;Long Riders! Recap;34367;Special;23 min.;['Actas'];Manga;['Comedy', 'Slice of Life', 'Sports'];N\A; PG-13 - Teens 13 or older  ;10440;5.68
35803;Rescue Me!;18039;OVA;27 min.;['Hoods Entertainment'];Manga;['Romance', 'Ecchi'];N\A; R+ - Mild Nudity  ;3492;5.82
39568;Naniiro no Nani;37881;ONA;12 min.;['add some'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;11703;5.88
23090;Suna no Akari;41102;Special;3 min.;['add some'];Original;N\A;N\A; G - All Ages  ;15786;5.68
20709;Frame Arms Girl Movie: Kyakkya Ufufu na Wonderland;37600;Movie;1 hr. 22 min.;['Zexcs', 'Studio A-CAT'];Other;['Action', 'Sci-Fi', 'Slice of Life'];N\A; PG-13 - Teens 13 or older  ;7582;5.87
19099;Tetsuwan Atom: Chikyuu Saigo no Hi;17961;Movie;16 min.;['add some'];Unknown;N\A;N\A; G - All Ages  ;11687;5.79
7189;Pure-tou no Nakama-tachi;3201;TV;30 min. per ep.;['add some'];Unknown;N\A;N\A; G - All Ages  ;12084;6.21
36482;Ashita Tenki ni Naare;3131;TV;22 min. per ep.;['Tsuchida Productions'];Manga;N\A;N\A; G - All Ages  ;12245;6.05
40129;Warau Salesman Tokubetsu Bangumi;35158;Special;17 min. per ep.;['Shin-Ei Animation'];Manga;N\A;N\A; PG-13 - Teens 13 or older  ;12219;6.19
16279;Zuori Qing Kong Pilot;38285;ONA;4 min.;['Seven Stone Entertainment'];Manga;['Drama', 'Romance', 'Slice of Life'];N\A; PG-13 - Teens 13 or older  ;11040;5.95
12791;"Boku no Imouto wa ""Osaka Okan"": Uchi no Oniichan wa Tokyo Rule";18419;Special;4 min.;['Charaction'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;8077;5.79
8666;Hello Kitty no Suteki na Kyoudai;18029;OVA;29 min.;['add some'];Unknown;N\A;N\A; G - All Ages  ;13906;5.84
29569;Makai Toshi Shinjuku;499;OVA;1 hr. 19 min.;['Madhouse'];Novel;['Adventure', 'Horror', 'Romance', 'Supernatural'];N\A; R - 17+ (violence & profanity)  ;4251;6.15
33781;Kamigami no Ki;34292;TV;2 min. per ep.;['Sotsu'];Original;['Comedy', 'Supernatural'];N\A; PG - Children  ;11769;5.97
33173;Kagaku na Yatsura;15391;OVA;25 min.;['Hoods Entertainment'];Manga;['Comedy', 'Romance', 'Sci-Fi', 'Ecchi'];N\A; R+ - Mild Nudity  ;3822;5.7
14199;Tao Hua Yuan Ji;31299;Movie;14 min.;['add some'];Other;N\A;N\A; G - All Ages  ;14188;5.93
30767;To Heart Omake;3977;Special;5 min. per ep.;['add some'];Unknown;['Comedy', 'Slice of Life'];['Harem', 'School']; PG-13 - Teens 13 or older  ;8538;6.19
24735;Mou Hitotsu no Mirai wo.;21587;ONA;7 min. per ep.;['Production I.G'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;5551;6.05
33488;Dokaben;3825;TV;25 min. per ep.;['Nippon Animation'];Unknown;['Action', 'Sports'];N\A; PG-13 - Teens 13 or older  ;11502;6.12
6795;Shining Hearts: Shiawase no Pan - Kokoro ga Todoita Picture Drama;15769;Special;4 min. per ep.;['Production I.G'];Unknown;N\A;N\A; PG-13 - Teens 13 or older  ;9528;5.92
38321;Burning Blood;9177;OVA;42 min. per ep.;['Magic Bus'];Manga;N\A;N\A; R+ - Mild Nudity  ;11225;5.96
16433;Jack to Mame no Ki (OVA);9045;OVA;13 min.;['Studio 4°C'];Unknown;['Adventure', 'Fantasy'];N\A; PG - Children  ;10957;5.92
34999;Maken-Ki! Two;15565;TV;24 min. per ep.;['Xebec'];Manga;['Action', 'Ecchi'];['Harem', 'Martial Arts', 'School', 'Super Power']; R+ - Mild Nudity  ;1331;6.15
21242;Soushin Shoujo Matoi: Yuma-chin, Matomemashita - Nanimo Kitenakute... Natsu;34538;Special;24 min.;['White Fox'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;9055;5.78
27130;Lupin III 3DCG;36991;Special;2 min.;['Marza Animation Planet'];Manga;['Action', 'Suspense'];N\A; PG-13 - Teens 13 or older  ;9878;6.21
13811;Ying Xiong Bie Nao;33764;ONA;12 min. per ep.;['Vasoon Animation'];Original;['Action', 'Fantasy'];N\A; None  ;14175;6.02
7290;Hipira-kun;7723;TV;5 min. per ep.;['Sunrise'];Picture;['Comedy', 'Fantasy', 'Supernatural'];N\A; PG - Children  ;8519;6.02
12702;Bihada Ichizoku;4908;TV;9 min. per ep.;['add some'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;7569;5.76
36662;Machine Robo: Leina, The Legend of Wolf Blade;6577;OVA;30 min. per ep.;['add some'];Unknown;N\A;['Martial Arts', 'Mecha', 'Super Power']; PG-13 - Teens 13 or older  ;12240;6.06
16879;Code Geass: Hangyaku no Lelouch R2 Omake Flash;9591;Special;1 min. per ep.;['Sunrise', 'Bandai Visual'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;4570;5.81
16577;Disney Tsum Tsum;28921;TV;2 min. per ep.;['Polygon Pictures'];Game;N\A;N\A; PG - Children  ;11364;5.71
20161;Senya Ichiya Monogatari;3038;Movie;2 hr. 10 min.;['Mushi Production'];Other;['Adventure', 'Fantasy'];N\A; R+ - Mild Nudity  ;7560;6.14
14010;Porong Porong Pororo 3;27455;TV;5 min. per ep.;['add some'];Unknown;N\A;N\A; G - All Ages  ;14232;5.68
25365;Shounen Ninja Kaze no Fujimaru;13307;TV;24 min. per ep.;['Toei Animation'];Unknown;['Action', 'Adventure'];N\A; None  ;11796;5.69
27416;Akage no Anne Specials;23583;Special;45 min. per ep.;['Nippon Animation'];Unknown;['Drama', 'Slice of Life'];N\A; G - All Ages  ;11310;6.11
28346;Shukufuku no Campanella Specials;9167;Special;2 min. per ep.;['AIC'];Unknown;N\A;N\A; R+ - Mild Nudity  ;7858;5.84
17885;Hashire! Shiroi Ookami;5936;Movie;1 hr. 24 min.;['add some'];Unknown;N\A;N\A; PG-13 - Teens 13 or older  ;11052;6.17
9887;Ima, Futari no Michi;30133;Special;5 min.;['Asahi Production'];Unknown;N\A;N\A; G - All Ages  ;12476;5.71
20847;Kawasaki Frontale x Tentai Senshi Sunred;8316;Special;2 min. per ep.;['AIC ASTA'];Manga;['Comedy', 'Sports'];['Parody', 'Super Power']; PG-13 - Teens 13 or older  ;12662;5.95
32822;Gulliver no Uchuu Ryokou;2833;Movie;1 hr. 20 min.;['Toei Animation'];Unknown;['Adventure', 'Sci-Fi'];N\A; G - All Ages  ;10642;5.77
8015;One Room Second Season: Hanasaka Yui no Prologue;38061;Special;4 min.;['Zero-G'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;5342;5.76
26081;Gundam: G no Reconguista - From the Past to the Future;31454;Special;9 min.;['Sunrise'];Original;['Action', 'Sci-Fi'];['Mecha', 'Space']; PG-13 - Teens 13 or older  ;9216;5.91
19864;Fushigi na Koala Blinky;1333;TV;25 min. per ep.;['Nippon Animation'];Original;['Adventure', 'Comedy', 'Fantasy'];N\A; G - All Ages  ;11697;6.17
22642;Mr. Pen Pen;17603;Special;47 min.;['add some'];Unknown;N\A;N\A; PG - Children  ;13154;6.18
9506;Yami Shibai: Furuido;50046;Special;4 min.;['add some'];Original;['Avant Garde', 'Horror'];N\A; PG-13 - Teens 13 or older  ;13768;5.71
35684;Nandaka Velonica;22381;TV;10 min. per ep.;['Cyclone Graphics'];Unknown;['Comedy', 'Fantasy'];N\A; G - All Ages  ;10928;5.95
4904;Batain Lai!! Minami no Shima no Mizu Monogatari;6688;Movie;1 hr. 30 min.;['Mushi Production'];Unknown;N\A;N\A; G - All Ages  ;11836;6.08
40691;Sougen no Ko Tenguri;11561;Movie;21 min.;['Shin-Ei Animation'];Original;['Adventure', 'Drama'];N\A; G - All Ages  ;11340;6.06
31076;Ninkuu (Movie);2851;Movie;26 min.;['Studio Pierrot'];Manga;['Action', 'Adventure', 'Comedy'];['Historical', 'Martial Arts']; G - All Ages  ;10359;6.11
10515;Mahou no Star Magical Emi: Kumo Hikaru;8431;OVA;14 min.;['add some'];Unknown;['Comedy', 'Slice of Life'];N\A; G - All Ages  ;11721;6.08
301;Manga Nippon Mukashibanashi;10282;TV;25 min. per ep.;['add some'];Unknown;N\A;N\A; G - All Ages  ;12667;6.05
34992;Bakuen Campus Guardress;2023;OVA;30 min. per ep.;['Production I.G'];Original;['Action', 'Comedy', 'Supernatural'];N\A; R - 17+ (violence & profanity)  ;8545;5.97
7075;Hidamari Sketch x 365 Recap;28913;Special;50 min.;['Shaft'];4-koma;['Comedy', 'Slice of Life'];N\A; PG-13 - Teens 13 or older  ;10953;6.14
5335;Okitegami Kyouko no Bibouroku x Monogatari;32191;ONA;45 sec.;['Shaft'];Light;N\A;N\A; PG - Children  ;5693;5.8
32385;Malice@Doll;2261;OVA;30 min. per ep.;['Soeishinsha'];Original;['Horror', 'Sci-Fi'];N\A; R - 17+ (violence & profanity)  ;7367;5.94
27649;Zhong Hua Xiao Zi;27811;TV;25 min. per ep.;['add some'];Unknown;['Action', 'Supernatural'];['Demons', 'Historical', 'Martial Arts', 'Samurai']; PG - Children  ;12775;6.08
34039;Manyuu Hikenchou Specials;10845;Special;3 min. per ep.;['Hoods Entertainment'];Manga;['Action', 'Ecchi'];N\A; R+ - Mild Nudity  ;4787;6.14
39640;Issunboushi;10760;Movie;1 min.;['add some'];Original;N\A;N\A; G - All Ages  ;13283;5.67
23562;Chitose Get You!!;14277;TV;3 min. per ep.;['SILVER LINK.'];4-koma;['Comedy', 'Romance', 'Slice of Life'];N\A; PG-13 - Teens 13 or older  ;4161;6.22
26269;BlazBlue: Alter Memory;18767;TV;24 min. per ep.;['Hoods Entertainment', 'teamKG'];Game;['Action', 'Fantasy'];N\A; R - 17+ (violence & profanity)  ;1895;6.1
21188;Bakukyuu Hit! Crash B-Daman;4563;TV;23 min. per ep.;['SynergySP'];Unknown;N\A;N\A; PG - Children  ;9920;6.08
7426;Blue Reflection Ray!;48610;ONA;48 sec. per ep.;['add some'];Game;N\A;N\A; PG-13 - Teens 13 or older  ;11441;5.8
13793;Isuca;25429;TV;23 min. per ep.;['Arms'];Manga;['Action', 'Comedy', 'Romance', 'Supernatural', 'Ecchi'];N\A; R+ - Mild Nudity  ;1335;6.0
39917;Ninjala Episode 0;41547;ONA;9 min.;['Marza Animation Planet'];Game;N\A;['Martial Arts', 'Super Power']; G - All Ages  ;13961;5.93
