sep=;
;Title;MAL Id;Type;Episode Duration;Studios;Source Type;Genres;Themes;Rating;Popularity;Score
831;Break Blade 5: Shisen no Hate;9724;Movie;47 min.;['Production I.G', 'Xebec'];Manga;['Action', 'Fantasy'];['Mecha', 'Military'];N\A;2497;7.82
832;Bungou Stray Dogs;31478;TV;23 min. per ep.;['Bones'];Manga;['Action', 'Comedy', 'Mystery', 'Supernatural'];N\A;N\A;95;7.82
833;Chuan Shu Zijiu Zhinan;38990;ONA;20 min. per ep.;['Djinn Power'];Novel;['Drama', 'Supernatural'];['Demons', 'Historical'];N\A;4982;7.82
834;Detective Conan Movie 08: Time Travel of the Silver Sky;7304;Special;25 min.;['TMS Entertainment'];Unknown;['Adventure', 'Mystery'];N\A;N\A;4159;7.82
835;Haikyuu!! (OVA);40372;OVA;2 min. per ep.;['add some'];Manga;N\A;N\A;N\A;3832;7.82
836;Haikyuu!!: Riku vs. Kuu;40262;OVA;22 min. per ep.;['Production I.G'];Manga;['Comedy', 'Drama', 'Sports'];N\A;N\A;819;7.82
837;Ie Naki Ko;2828;TV;24 min. per ep.;['Madhouse', 'TMS Entertainment'];Novel;['Adventure', 'Drama', 'Slice of Life'];N\A;N\A;4953;7.82
838;Jormungand;12413;TV;24 min. per ep.;['White Fox'];Manga;['Action', 'Adventure'];N\A;N\A;580;7.82
839;Jungle wa Itsumo Hare nochi Guu;253;TV;23 min. per ep.;['Shin-Ei Animation'];Manga;['Comedy', 'Slice of Life'];N\A;N\A;3304;7.82
840;Kageki Shoujo!!;43691;TV;24 min. per ep.;['Pine Jam'];Manga;N\A;N\A;N\A;2433;7.82
841;Kekkai Sensen & Beyond;34451;TV;24 min. per ep.;['Bones'];Manga;['Action', 'Comedy', 'Fantasy', 'Supernatural'];['Super Power', 'Vampire'];N\A;479;7.82
842;Lupin the IIIrd: Jigen Daisuke no Bohyou;23293;Movie;51 min.;['Telecom Animation Film'];Manga;['Action', 'Adventure', 'Drama'];N\A;N\A;3735;7.82
843;Maria-sama ga Miteru 3rd;1729;OVA;50 min. per ep.;['Studio Deen'];Light;['Drama', 'Girls Love', 'Slice of Life'];N\A;N\A;4066;7.82
844;City Hunter 3;1472;TV;24 min. per ep.;['Sunrise'];Manga;['Action', 'Comedy', 'Mystery'];N\A;N\A;4303;7.81
845;Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen;6351;Special;24 min.;['Kyoto Animation'];Visual;['Drama', 'Romance'];N\A;N\A;774;7.81
846;Coquelicot-zaka kara;10029;Movie;1 hr. 35 min.;['Studio Ghibli'];Manga;N\A;['Historical', 'School'];N\A;1161;7.81
847;Detective Conan Movie 07: Crossroad in the Ancient Capital;1366;Movie;1 hr. 48 min.;['TMS Entertainment'];Manga;['Adventure', 'Comedy', 'Mystery'];N\A;N\A;2699;7.81
848;Heartcatch Precure!;7645;TV;24 min. per ep.;['Toei Animation'];Original;['Action', 'Comedy', 'Fantasy', 'Slice of Life'];N\A;N\A;3560;7.81
849;Hidamari Sketch x ☆☆☆ Specials;9563;Special;24 min. per ep.;['Shaft'];4-koma;['Comedy', 'Slice of Life'];N\A;N\A;4793;7.81
850;Jungle wa Itsumo Hare nochi Guu Deluxe;254;OVA;26 min. per ep.;['Shin-Ei Animation'];Manga;['Comedy', 'Slice of Life'];N\A;N\A;5103;7.81
851;Kara no Kyoukai 2: Satsujin Kousatsu (Zen);3782;Movie;1 hr.;['ufotable'];Light;['Action', 'Mystery', 'Romance', 'Supernatural', 'Suspense'];N\A;N\A;872;7.81
852;Last Exile;97;TV;24 min. per ep.;['Gonzo'];Original;['Action', 'Adventure', 'Sci-Fi'];N\A;N\A;1163;7.81
853;Little Witch Academia;14349;Movie;26 min.;['Trigger'];Original;['Adventure', 'Comedy', 'Fantasy'];N\A;N\A;635;7.81
854;Lucky☆Star: Original na Visual to Animation;4472;OVA;42 min.;['Kyoto Animation'];4-koma;['Comedy', 'Slice of Life'];['Parody', 'School'];N\A;1421;7.81
855;Macross F Movie 1: Itsuwari no Utahime;5310;Movie;1 hr. 59 min.;['Satelight', '8bit'];Original;['Action', 'Romance', 'Sci-Fi'];['Mecha', 'Military', 'Music', 'Space'];N\A;3470;7.81
856;Magi: Sinbad no Bouken;22097;OVA;24 min. per ep.;['Lay-duce'];Manga;['Action', 'Adventure', 'Fantasy'];N\A;N\A;1481;7.81
857;Nodame Cantabile: Finale - Mine to Kiyora no Saikai;8038;Special;25 min.;['J.C.Staff'];Manga;['Comedy', 'Romance'];N\A;N\A;2875;7.81
858;Seikai no Senki II;397;TV;25 min. per ep.;['Sunrise'];Light;['Action', 'Romance', 'Sci-Fi'];['Military', 'Space'];N\A;3959;7.81
859;Sekaiichi Hatsukoi: Valentine-hen;20815;Movie;15 min.;['Studio Deen'];Manga;['Boys Love', 'Comedy', 'Romance'];N\A;N\A;3043;7.81
860;Wolf's Rain;202;TV;23 min. per ep.;['Bones'];Original;['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi'];N\A;N\A;603;7.81
861;Mobile Suit Gundam Wing: Endless Waltz Special;2273;Movie;1 hr. 34 min.;['Sunrise'];Original;['Action', 'Drama', 'Sci-Fi'];['Mecha', 'Military', 'Space'];N\A;2480;7.80
862;Saiyuuki Reload: Burial;2143;OVA;33 min. per ep.;['Studio Pierrot'];Manga;['Action', 'Adventure', 'Drama', 'Fantasy'];N\A;N\A;5015;7.80
863;Saraiya Goyou;7588;TV;23 min. per ep.;['Manglobe'];Manga;['Drama', 'Mystery'];['Historical', 'Samurai'];N\A;1924;7.80
864;Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa;23777;Movie;2 hr.;['Wit Studio'];Manga;['Action', 'Drama', 'Fantasy'];N\A;N\A;1636;7.80
865;Tamayura: Sotsugyou Shashin Part 3 - Akogare;29830;Movie;51 min.;['TYO Animations'];Original;['Comedy', 'Drama', 'Slice of Life'];N\A;N\A;5806;7.80
866;Tokyo Ghoul;22319;TV;24 min. per ep.;['Studio Pierrot'];Manga;['Action', 'Drama', 'Horror', 'Mystery', 'Supernatural'];N\A;N\A;7;7.80
867;Wonder Egg Priority;43299;TV;23 min. per ep.;['CloverWorks'];Original;['Drama', 'Fantasy'];N\A;N\A;284;7.80
868;Crayon Shin-chan Movie 09: Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu;2450;Movie;1 hr. 29 min.;['Shin-Ei Animation'];Manga;['Comedy', 'Sci-Fi'];N\A;N\A;6015;7.80
869;Detective Conan Movie 09: Strategy Above the Depths;1505;Movie;1 hr. 50 min.;['TMS Entertainment'];Manga;['Adventure', 'Comedy', 'Mystery'];N\A;N\A;2749;7.80
870;Detective Conan Movie 12: Full Score of Fear;4447;Movie;1 hr. 56 min.;['TMS Entertainment'];Manga;['Adventure', 'Comedy', 'Mystery'];N\A;N\A;2837;7.80
871;Emiya-san Chi no Kyou no Gohan;37033;ONA;13 min. per ep.;['ufotable'];Manga;['Comedy', 'Gourmet', 'Slice of Life'];N\A;N\A;1561;7.80
872;Giant Robo the Animation: Chikyuu ga Seishi Suru Hi;2321;OVA;49 min. per ep.;['Phoenix Entertainment'];Manga;['Action', 'Drama', 'Sci-Fi'];['Mecha', 'Super Power'];N\A;3830;7.80
873;Ginga Tetsudou 999;1491;TV;25 min. per ep.;['Toei Animation'];Manga;['Adventure', 'Drama', 'Sci-Fi'];N\A;N\A;3374;7.80
874;Gochuumon wa Usagi Desu ka??;29787;TV;23 min. per ep.;['Kinema Citrus', 'White Fox'];4-koma;['Comedy', 'Slice of Life'];N\A;N\A;1493;7.80
875;Grisaia no Rakuen;29095;TV;23 min. per ep.;['8bit'];Visual;['Drama', 'Romance'];['Harem', 'Psychological'];N\A;487;7.80
876;High Score Girl;21877;TV;24 min. per ep.;['J.C.Staff'];Manga;['Comedy', 'Romance'];['Game', 'School'];N\A;870;7.80
877;Innocence;468;Movie;1 hr. 39 min.;['Production I.G'];Manga;N\A;['Mecha', 'Military', 'Police', 'Psychological'];N\A;1258;7.80
878;InuYasha Movie 3: Tenka Hadou no Ken;451;Movie;1 hr. 38 min.;['Sunrise'];Manga;['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance', 'Supernatural'];['Demons', 'Historical'];N\A;1789;7.80
879;Kubikiri Cycle: Aoiro Savant to Zaregototsukai;33263;OVA;30 min. per ep.;['Shaft'];Light;['Action', 'Drama', 'Mystery', 'Supernatural'];N\A;N\A;1792;7.80
880;Break Blade 3: Kyoujin no Ato;9252;Movie;47 min.;['Production I.G', 'Xebec'];Manga;['Action', 'Fantasy'];['Mecha', 'Military'];N\A;2409;7.79
881;Code Geass: Hangyaku no Lelouch R2 Special Edition - Zero Requiem;6768;OVA;1 hr. 56 min.;['Sunrise'];Original;N\A;['Mecha', 'Military', 'Super Power'];N\A;2730;7.79
882;Colorful (Movie);8142;Movie;2 hr. 7 min.;['Sunrise', 'Ascension'];Novel;['Drama', 'Slice of Life', 'Supernatural'];N\A;N\A;1066;7.79
883;Gochuumon wa Usagi Desu ka??: Dear My Sister;33280;Movie;59 min.;['production doA'];4-koma;['Comedy', 'Slice of Life'];N\A;N\A;3080;7.79
884;Hataraku Maou-sama!;15809;TV;24 min. per ep.;['White Fox'];Light;['Comedy', 'Fantasy', 'Romance', 'Supernatural'];N\A;N\A;68;7.79
885;Higashi no Eden;5630;TV;23 min. per ep.;['Production I.G'];Original;['Action', 'Drama', 'Mystery', 'Romance', 'Sci-Fi', 'Suspense'];N\A;N\A;331;7.79
886;Isekai no Seikishi Monogatari;5781;OVA;45 min. per ep.;['AIC Spirits', 'BeSTACK'];Original;['Action', 'Comedy', 'Fantasy', 'Ecchi'];['Harem', 'Mecha', 'School'];N\A;1035;7.79
887;Lupin III: Part II;1425;TV;25 min. per ep.;['Tokyo Movie Shinsha'];Manga;['Action', 'Adventure', 'Comedy', 'Mystery'];N\A;N\A;3388;7.79
888;Mahoutsukai no Yome: Nishi no Shounen to Seiran no Kishi;48438;OVA;22 min. per ep.;['Studio Kafka'];Manga;['Fantasy', 'Slice of Life'];N\A;N\A;2738;7.79
889;Shingeki no Kyojin: Lost Girls;36106;OVA;25 min. per ep.;['Wit Studio'];Novel;['Action', 'Drama', 'Fantasy', 'Horror', 'Supernatural'];N\A;N\A;744;7.79
890;Mind Game;875;Movie;1 hr. 43 min.;['Studio 4°C'];Manga;['Adventure', 'Avant Garde', 'Comedy', 'Romance'];N\A;N\A;2125;7.78
891;New Initial D Movie: Legend 2 - Tousou;28881;Movie;1 hr.;['SANZIGEN', 'LIDENFILMS'];Manga;N\A;N\A;N\A;3797;7.78
892;Saenai Heroine no Sodatekata ♭;30727;TV;22 min. per ep.;['A-1 Pictures'];Light;['Comedy', 'Romance', 'Ecchi'];['Harem', 'School'];N\A;583;7.78
893;Seitokai Yakuindomo Movie 2;40814;Movie;1 hr. 20 min.;['GoHands'];4-koma;['Comedy', 'Slice of Life'];N\A;N\A;3829;7.78
894;Shiki Specials;10083;Special;23 min. per ep.;['Daume'];Light;['Horror', 'Mystery', 'Supernatural', 'Suspense'];['Psychological', 'Vampire'];N\A;2220;7.78
895;Shingeki no Kyojin Season 2 Movie: Kakusei no Houkou;36702;Movie;2 hr.;['Wit Studio'];Manga;['Action', 'Drama', 'Fantasy'];N\A;N\A;2469;7.78
896;Taishou Otome Otogibanashi;45055;TV;23 min. per ep.;['SynergySP'];Manga;['Comedy', 'Romance', 'Slice of Life'];N\A;N\A;1824;7.78
897;The Everlasting Guilty Crown;17949;N\A;1 min.;['add some'];Unknown;N\A;N\A;N\A;3246;7.78
898;The Last: Naruto the Movie;16870;Movie;1 hr. 52 min.;['Studio Pierrot'];Manga;['Action', 'Romance'];['Martial Arts', 'Super Power'];N\A;348;7.78
899;Tiger & Bunny Movie 2: The Rising;12017;Movie;1 hr. 40 min.;['Sunrise'];Original;['Action', 'Comedy', 'Mystery'];N\A;N\A;3611;7.78
900;Yuru Yuri Nachuyachumi!+;30902;Special;24 min. per ep.;['TYO Animations'];Manga;['Comedy', 'Girls Love', 'Slice of Life'];N\A;N\A;2581;7.78
901;Zan Sayonara Zetsubou Sensei Bangaichi;7044;OVA;26 min. per ep.;['Shaft'];Manga;N\A;['Parody', 'School'];N\A;3020;7.78
902;BanG Dream! Garupa☆Pico;37873;ONA;3 min. per ep.;['SANZIGEN', 'DMM.futureworks'];Original;N\A;N\A;N\A;4228;7.78
903;Cardcaptor Sakura: Clear Card-hen Prologue - Sakura to Futatsu no Kuma;35320;OVA;26 min.;['Madhouse'];Manga;['Fantasy', 'Romance'];N\A;N\A;3017;7.78
904;Devilman: Crybaby;35120;ONA;25 min. per ep.;['Science SARU'];Manga;['Action', 'Avant Garde', 'Horror', 'Supernatural'];N\A;N\A;126;7.78
905;Ghost Hunt;1571;TV;25 min. per ep.;['J.C.Staff'];Light;['Horror', 'Mystery', 'Supernatural'];N\A;N\A;886;7.78
906;Hadashi no Gen;1824;Movie;1 hr. 23 min.;['Madhouse'];Manga;N\A;N\A;N\A;2769;7.78
907;Hibike! Euphonium Movie 2: Todoketai Melody;35082;Movie;1 hr. 55 min.;['Kyoto Animation'];Novel;N\A;['Music', 'School'];N\A;3732;7.78
908;Hoozuki no Reitetsu;20431;TV;24 min. per ep.;['Wit Studio'];Manga;['Comedy', 'Fantasy', 'Supernatural'];N\A;N\A;1463;7.78
909;Jin-Rou;570;Movie;1 hr. 42 min.;['Production I.G'];Manga;['Drama', 'Romance'];['Military', 'Police', 'Psychological'];N\A;1253;7.78
910;Kokoro Connect;11887;TV;24 min. per ep.;['SILVER LINK.'];Light;['Comedy', 'Drama', 'Romance', 'Slice of Life', 'Supernatural'];N\A;N\A;176;7.78
911;Love Live! School Idol Project 2nd Season;19111;TV;23 min. per ep.;['Sunrise'];Other;N\A;['Music', 'School'];N\A;806;7.78
912;Lupin III vs. Detective Conan;6115;Special;1 hr. 45 min.;['TMS Entertainment'];Unknown;['Action', 'Adventure', 'Comedy', 'Mystery'];N\A;N\A;3324;7.78
913;Magic Kaito;8310;Special;24 min. per ep.;['TMS Entertainment'];Manga;['Adventure', 'Comedy', 'Romance'];N\A;N\A;2237;7.78
914;Maria-sama ga Miteru 4th;3750;TV;25 min. per ep.;['Studio Deen'];Light;['Girls Love', 'Slice of Life'];N\A;N\A;4086;7.78
915;Akagami no Shirayuki-hime;30123;TV;24 min. per ep.;['Bones'];Manga;['Drama', 'Fantasy', 'Romance'];N\A;N\A;289;7.77
916;Ame wo Matsu,;42344;N\A;5 min.;['add some'];Original;N\A;N\A;N\A;8048;7.77
917;Digimon Adventure;552;TV;24 min. per ep.;['Toei Animation'];Other;['Action', 'Adventure', 'Comedy', 'Fantasy'];N\A;N\A;486;7.77
918;Digimon Adventure: Bokura no War Game!;2397;Movie;41 min.;['Toei Animation'];Original;['Adventure', 'Comedy', 'Sci-Fi'];N\A;N\A;2123;7.77
919;Enen no Shouboutai: Ni no Shou;40956;TV;24 min. per ep.;['David Production'];Manga;['Action', 'Supernatural'];N\A;N\A;310;7.77
920;"Haikyuu!!: vs. ""Akaten""";35806;OVA;24 min.;['Production I.G'];Manga;N\A;N\A;N\A;1982;7.77
921;Hidamari Sketch x SP;11237;Special;24 min. per ep.;['Shaft'];4-koma;['Comedy', 'Slice of Life'];N\A;N\A;4823;7.77
922;Hug tto! Precure;36593;TV;24 min. per ep.;['Toei Animation'];Original;['Action', 'Fantasy'];N\A;N\A;4820;7.77
923;Kuroko no Basket Movie 3: Winter Cup - Tobira no Mukou;32871;Movie;1 hr. 28 min.;['Production I.G'];Manga;['Comedy', 'Sports'];N\A;N\A;3273;7.77
924;Kyou kara Maou! 3rd Series;4080;TV;24 min. per ep.;['Studio Deen'];Light;['Adventure', 'Comedy', 'Fantasy'];N\A;N\A;3320;7.77
925;Lupin the Third: Mine Fujiko to Iu Onna;13203;TV;23 min. per ep.;['TMS Entertainment'];Manga;['Action', 'Adventure', 'Comedy', 'Ecchi'];N\A;N\A;2452;7.77
926;New Initial D Movie: Legend 1 - Kakusei;19613;Movie;1 hr. 2 min.;['SANZIGEN', 'LIDENFILMS'];Manga;['Action', 'Sports'];N\A;N\A;3387;7.77
927;Seitokai Yakuindomo OVA;10119;OVA;26 min. per ep.;['GoHands'];4-koma;['Comedy', 'Slice of Life'];N\A;N\A;1464;7.77
928;Shaman King;154;TV;23 min. per ep.;['Xebec'];Manga;['Action', 'Adventure', 'Comedy', 'Supernatural'];N\A;N\A;537;7.77
929;Tentai Senshi Sunred;5005;TV;13 min. per ep.;['AIC ASTA'];Manga;N\A;['Parody', 'Super Power'];N\A;4029;7.77
930;The Disappearance of Conan Edogawa: The Worst Two Days in History;21867;Special;1 hr. 31 min.;['TMS Entertainment'];Manga;['Adventure', 'Comedy', 'Mystery'];N\A;N\A;5149;7.77
931;Toshokan Sensou: Kakumei no Tsubasa;11001;Movie;1 hr. 45 min.;['Production I.G'];Novel;['Action', 'Comedy', 'Romance'];N\A;N\A;3938;7.77
932;Mobile Suit Gundam;80;TV;25 min. per ep.;['Sunrise'];Original;N\A;['Mecha', 'Military', 'Space'];N\A;1521;7.76
933;Mobile Suit Gundam SEED;93;TV;24 min. per ep.;['Sunrise'];Original;['Action', 'Drama', 'Romance', 'Sci-Fi'];['Mecha', 'Military', 'Space'];N\A;1211;7.76
934;Overlord II;35073;TV;23 min. per ep.;['Madhouse'];Light;['Action', 'Adventure', 'Fantasy', 'Supernatural'];N\A;N\A;153;7.76
935;Ranma ½;210;TV;24 min. per ep.;['Studio Deen'];Manga;['Comedy', 'Fantasy', 'Slice of Life'];N\A;N\A;839;7.76
936;Snow Halation;9930;N\A;6 min.;['Sunrise'];Music;N\A;N\A;N\A;4070;7.76
937;Texhnolyze;26;TV;23 min. per ep.;['Madhouse'];Original;['Action', 'Drama', 'Sci-Fi'];N\A;N\A;884;7.76
938;Aggressive Retsuko (ONA) 2nd Season;37985;ONA;16 min. per ep.;['Fanworks'];Other;['Comedy', 'Slice of Life'];N\A;N\A;1765;7.76
939;City Hunter '91;1473;TV;23 min. per ep.;['Sunrise'];Manga;['Action', 'Comedy', 'Mystery'];N\A;N\A;4257;7.76
940;Detective Conan OVA 10: Kid in Trap Island;8609;OVA;24 min.;['TMS Entertainment'];Manga;['Adventure', 'Comedy', 'Mystery'];N\A;N\A;4441;7.76
941;Genshiken 2;2508;TV;24 min. per ep.;['Arms'];Manga;['Comedy', 'Slice of Life'];N\A;N\A;1984;7.76
942;Heike Monogatari;49738;TV;23 min. per ep.;['Science SARU'];Book;N\A;['Historical', 'Samurai'];N\A;2425;7.76
943;Hibike! Euphonium Movie 3: Chikai no Finale;35678;Movie;1 hr. 41 min.;['Kyoto Animation'];Novel;N\A;['Music', 'School'];N\A;2530;7.76
944;Junjou Romantica 2;4814;TV;24 min. per ep.;['Studio Deen'];Manga;['Boys Love', 'Comedy', 'Drama', 'Romance'];N\A;N\A;1120;7.76
945;Kino no Tabi: The Beautiful World - Nanika wo Suru Tame ni - Life Goes On.;1379;Movie;29 min.;['A.C.G.T.'];Light;['Adventure', 'Drama', 'Fantasy'];N\A;N\A;2529;7.76
946;Little Witch Academia: Mahoujikake no Parade;19489;Movie;53 min.;['Trigger'];Original;['Adventure', 'Comedy', 'Fantasy'];N\A;N\A;1180;7.76
947;BanG Dream! Garupa☆Pico: Oomori;40854;ONA;3 min. per ep.;['SANZIGEN'];Manga;N\A;N\A;N\A;5813;7.75
948;Charlotte;28999;TV;24 min. per ep.;['P.A. Works'];Original;N\A;['School', 'Super Power'];N\A;62;7.75
949;Claymore;1818;TV;23 min. per ep.;['Madhouse'];Manga;['Action', 'Adventure', 'Fantasy', 'Supernatural'];['Demons', 'Super Power'];N\A;258;7.75
950;Free!: Take Your Marks;35198;Movie;1 hr. 48 min.;['Kyoto Animation'];Original;['Slice of Life', 'Sports'];N\A;N\A;2182;7.75
951;Gochuumon wa Usagi Desu ka??: Sing for You;38333;OVA;25 min.;['production doA'];4-koma;['Comedy', 'Slice of Life'];N\A;N\A;4019;7.75
952;Golden Time;17895;TV;24 min. per ep.;['J.C.Staff'];Light;['Comedy', 'Drama', 'Romance'];N\A;N\A;138;7.75
953;Gundam Build Fighters;19319;TV;25 min. per ep.;['Sunrise'];Original;['Action', 'Sci-Fi'];N\A;N\A;2189;7.75
954;InuYasha: Kuroi Tessaiga;4886;Special;29 min.;['Sunrise'];Unknown;['Adventure', 'Comedy', 'Fantasy', 'Romance', 'Supernatural'];N\A;N\A;3171;7.75
955;Jinrui wa Suitai Shimashita;10357;TV;23 min. per ep.;['AIC ASTA'];Light;['Adventure', 'Comedy', 'Fantasy'];N\A;N\A;1057;7.75
956;Kochira Katsushikaku Kameari Kouenmae Hashutsujo;3545;TV;25 min. per ep.;['Gallop'];Manga;['Comedy', 'Slice of Life'];N\A;N\A;4633;7.75
957;Kuroko no Basket: Last Game NG-shuu;35658;Special;2 min.;['Production I.G'];Manga;['Comedy', 'Sports'];N\A;N\A;3533;7.75
958;Kyoukai no Kanata;18153;TV;24 min. per ep.;['Kyoto Animation'];Light;['Fantasy', 'Slice of Life', 'Supernatural'];N\A;N\A;107;7.75
959;Mobile Suit Gundam III: Encounters in Space;1092;Movie;2 hr. 20 min.;['Sunrise'];Original;['Action', 'Adventure', 'Drama', 'Sci-Fi'];['Mecha', 'Military', 'Space'];N\A;3567;7.75
960;Mobile Suit Gundam Wing: Endless Waltz;91;OVA;30 min. per ep.;['Sunrise'];Original;['Action', 'Drama', 'Sci-Fi'];['Mecha', 'Military', 'Space'];N\A;2729;7.75
961;Ojamajo Doremi Na-i-sho;1376;OVA;25 min. per ep.;['Toei Animation'];Unknown;['Comedy', 'Fantasy'];N\A;N\A;5639;7.75
962;Saint Seiya: Meiou Hades Meikai-hen;1253;OVA;25 min. per ep.;['Toei Animation'];Manga;['Action', 'Adventure', 'Fantasy', 'Sci-Fi'];['Demons', 'Super Power'];N\A;2712;7.75
963;Shadows House;43439;TV;23 min. per ep.;['CloverWorks'];Manga;['Slice of Life', 'Supernatural'];N\A;N\A;1226;7.75
964;Shiki;7724;TV;22 min. per ep.;['Daume'];Manga;['Horror', 'Mystery', 'Supernatural', 'Suspense'];['Psychological', 'Vampire'];N\A;322;7.75
965;Shokugeki no Souma: Shin no Sara;39940;TV;24 min. per ep.;['J.C.Staff'];Manga;['Gourmet', 'Ecchi'];N\A;N\A;350;7.75
966;Tamayura: Sotsugyou Shashin Part 2 - Hibiki;29829;Movie;52 min.;['TYO Animations'];Original;['Comedy', 'Drama', 'Slice of Life'];N\A;N\A;5677;7.75
967;Tegamibachi Reverse;8311;TV;20 min. per ep.;['Studio Pierrot'];Manga;['Adventure', 'Fantasy', 'Supernatural'];N\A;N\A;2356;7.75
968;Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune;23249;Movie;1 hr. 51 min.;['Xebec'];Original;['Action', 'Drama', 'Sci-Fi'];['Military', 'Space'];N\A;5027;7.75
969;Udon no Kuni no Kiniro Kemari;32673;TV;22 min. per ep.;['LIDENFILMS'];Manga;['Fantasy', 'Slice of Life'];N\A;N\A;1478;7.75
970;Ushiro no Shoumen Daare;2753;Movie;1 hr. 30 min.;['Mushi Production'];Novel;N\A;N\A;N\A;5253;7.75
971;Neko no Ongaeshi;597;Movie;1 hr. 15 min.;['Studio Ghibli'];Other;['Adventure', 'Drama', 'Fantasy'];N\A;N\A;826;7.74
972;Pokemon: The Origin;20159;Special;21 min. per ep.;['Production I.G', 'Xebec', 'OLM'];Game;['Action', 'Adventure', 'Comedy', 'Fantasy'];N\A;N\A;913;7.74
973;Ranma ½ OVA;1007;OVA;30 min. per ep.;['Studio Deen', 'Kitty Films'];Manga;['Comedy', 'Romance'];N\A;N\A;3428;7.74
974;Saint Seiya;1254;TV;24 min. per ep.;['Toei Animation'];Manga;['Adventure', 'Fantasy', 'Sci-Fi'];N\A;N\A;1112;7.74
975;Sidonia no Kishi: Daikyuu Wakusei Seneki;24893;TV;24 min. per ep.;['Polygon Pictures'];Manga;['Action', 'Sci-Fi'];['Mecha', 'Space'];N\A;1551;7.74
976;Slayers;534;TV;22 min. per ep.;['E&G Films'];Light;['Adventure', 'Comedy', 'Fantasy'];N\A;N\A;1386;7.74
977;Tantei Gakuen Q;407;TV;25 min. per ep.;['Studio Pierrot'];Manga;['Comedy', 'Drama', 'Mystery'];N\A;N\A;3300;7.74
978;Tsuki ga Michibiku Isekai Douchuu;43523;TV;23 min. per ep.;['C2C'];Light;['Action', 'Adventure', 'Comedy', 'Fantasy'];N\A;N\A;827;7.74
979;Ueki no Housoku;479;TV;23 min. per ep.;['Studio Deen'];Manga;['Action', 'Adventure', 'Comedy', 'Drama', 'Supernatural'];N\A;N\A;1572;7.74
980;Uramichi Oniisan;40620;TV;23 min. per ep.;['Studio Blanc'];Web;['Comedy', 'Slice of Life'];N\A;N\A;1302;7.74
981;Ani ni Tsukeru Kusuri wa Nai! 2;37924;TV;3 min. per ep.;['Fanworks', 'Imagineer'];Web;['Comedy', 'Slice of Life'];N\A;N\A;2868;7.74
982;Bishoujo Senshi Sailor Moon Crystal Season III;31733;TV;24 min. per ep.;['Toei Animation'];Manga;N\A;N\A;N\A;2550;7.74
983;Crayon Shin-chan;966;TV;21 min.;['Shin-Ei Animation'];Manga;['Comedy', 'Slice of Life', 'Ecchi'];N\A;N\A;2127;7.74
984;Doraemon (1979);2471;TV;11 min. per ep.;['Shin-Ei Animation'];Manga;['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi'];N\A;N\A;2549;7.74
985;Doukyonin wa Hiza, Tokidoki, Atama no Ue.;38145;TV;23 min. per ep.;['Zero-G'];Web;['Comedy', 'Slice of Life'];N\A;N\A;1143;7.74
986;Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks;985;Special;48 min.;['Toei Animation'];Manga;['Adventure', 'Drama', 'Fantasy'];N\A;N\A;1752;7.74
987;Final Fantasy VII: Advent Children;317;Movie;1 hr. 41 min.;['Square Enix'];Game;['Action', 'Fantasy'];N\A;N\A;936;7.74
988;Free! Movie 3: Road to the World - Yume;39014;Movie;1 hr. 39 min.;['Kyoto Animation', 'Animation Do'];Original;['Comedy', 'Drama', 'Slice of Life', 'Sports'];N\A;N\A;3883;7.74
989;Gakuen Babysitters Special;37959;Special;27 min.;"[""Brain's Base""]";Manga;N\A;N\A;N\A;3254;7.74
990;Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season;31637;TV;23 min. per ep.;['A-1 Pictures'];Light;['Action', 'Adventure', 'Fantasy'];N\A;N\A;355;7.74
991;Kobayashi-san Chi no Maid Dragon: Valentine, Soshite Onsen! - Amari Kitai Shinaide Kudasai;35363;Special;23 min.;['Kyoto Animation'];Manga;['Comedy', 'Fantasy', 'Slice of Life'];N\A;N\A;1013;7.74
992;Kyousou Giga (TV);19703;TV;25 min. per ep.;['Toei Animation'];Original;['Action', 'Fantasy', 'Supernatural'];N\A;N\A;1103;7.74
993;Lucky☆Star;1887;TV;24 min. per ep.;['Kyoto Animation'];4-koma;['Comedy', 'Slice of Life'];['Parody', 'School'];N\A;269;7.74
994;Mahouka Koukou no Rettousei: Tsuioku-hen;48375;Special;1 hr. 11 min.;['8bit'];Light;['Sci-Fi', 'Supernatural'];N\A;N\A;2373;7.74
995;Mairimashita! Iruma-kun;39196;TV;23 min. per ep.;['Bandai Namco Pictures'];Manga;['Comedy', 'Fantasy', 'Supernatural'];['Demons', 'School'];N\A;529;7.74
996;Arakawa Under the Bridge x Bridge;9074;TV;23 min. per ep.;['Shaft'];Manga;['Comedy', 'Romance'];N\A;N\A;1225;7.73
